jobid,name,alpha,beta,M1,M2,P,Z,status,date,computation_time,TimeSteps,age,M1f,M2f,Pf,lg_mdot_M1,lg_mdot_M2,lg_mdot_thermal_tau100,lg_mdot_thermal_tau1000,lg_mdot_dynamical_tau100,lg_mdot_dynamical_tau1000,err_msg,stop_criteria,primary_flag
1391876,BG00000402,0.0,0.0,1.77841969085,23.7433025084,129.298850181,0.00541503436965,completed,20160606,0.29394472222222223,1889.0,8.7136071808251,1.77851198679658,20.79537505776367,2.1068395719484063,-8.3381826935275,0.644955527599484,-4.872034865949167,-4.780855006488826,-4.872034865949167,-4.780855006488826,none,-3,2
1391877,BG00000403,0.0,0.0,2.46303592749,19.3636574879,8.58787674404,0.000361174697963,completed,20160606,0.23184527777777778,1307.0,10.839271215605272,2.463231339793649,17.563864771811737,1.5280010261617403,-8.197637916750988,0.8853042614733507,-1.7795395154634446,-1.6319904341421834,-1.7795395154634446,-1.6319904341421834,none,-3,2
1391878,BG00000404,0.0,0.0,22.3775843485,18.6512810876,2.55925735856,0.000168893935648,completed,20160606,3.9965125,21334.0,12.091154179429827,22.466603345595438,14.016759902826823,4.0592426901000875,-7.097427153030892,-3.382084826724626,-3.8783876059678066,-3.884470491169705,-3.8783876059678066,-3.884470491169705,none,4,3
1391879,BG00000405,0.0,0.0,13.0862042258,6.88397531573,12.0356124651,0.00851306532056,completed,20160606,10.387291944444444,99999.0,67.66913969955704,13.128701110676202,4.749256459098381,26.42142019525138,-98.99999999999999,-6.560651948713187,-4.454993923543456,-4.456941414313611,-4.454993923543456,-4.456941414313611,none,3,4
1391880,BG00000406,0.0,0.0,29.112487492,27.3718317722,560.560745646,0.000233317572426,completed,20160606,0.12666305555555557,801.0,7.496041714024579,29.113134805655225,25.762595509637055,601.3765426252272,-7.125077398129175,-2.9587376946698583,-2.837414131185385,-2.842418805797529,-2.837414131185385,-2.842418805797529,none,4,3
1391881,BG00000407,0.0,0.0,9.74155590706,12.0636546363,285.312999141,0.00129939577323,completed,20160606,0.09398999999999999,622.0,22.00106384931636,9.741574151670882,11.417495400480227,292.9591343040953,-7.600345919505331,-2.731851786121879,-2.7097069127279867,-2.717394908143251,-2.7097069127279867,-2.717394908143251,none,4,3
1391882,BG00000408,0.0,0.0,28.7964554412,15.6975046714,0.137927245596,0.000101221608842,completed,20160606,0.0037780555555555558,1.0,0.00010242912141398789,28.7964554412,15.6975046714,0.13792724559599923,-98.99999999999999,-98.99999999999999,-3.4348245631799146,-3.4308417606009076,-3.4348245631799146,-3.4308417606009076,none,1,1
1391883,BG00000409,0.0,0.0,37.9506433858,26.300949357,0.3382362609,0.0161511458469,completed,20160606,0.002395833333333333,1.0,2.818846567282111e-05,37.9506433858,26.300949357,0.3382362608999967,-98.99999999999999,-98.99999999999999,-3.3832278451650915,-3.383995261952728,-3.3832278451650915,-3.383995261952728,none,1,1
1391884,BG00000410,0.0,0.0,13.4498577124,14.6654390718,0.25568912149,0.0229726772388,completed,20160606,0.002438611111111111,1.0,0.00012141219901865564,13.4498577124,14.6654390718,0.2556891214899992,-98.99999999999999,-98.99999999999999,-3.6648354390883866,-3.662805226852413,-3.6648354390883866,-3.662805226852413,none,1,1
1391885,BG00000411,0.0,0.0,9.74962713239,3.46696192225,19.3619146712,0.000500822229993,completed,20160606,1.7769330555555556,4293.0,254.4030593350646,9.753288045352924,1.6941695425565084,127.24048933495484,-7.3659738326223545,-1.5877798239205871,-1.933644058914062,-1.940654257475082,-1.933644058914062,-1.940654257475082,none,4,3
1391886,BG00000412,0.0,0.0,41.8574902671,6.63700075615,2.19852606853,0.00313811462922,completed,20160606,10.084395,99999.0,68.28101556296367,42.62947291789122,4.573454335923249,5.472822747375355,-98.99999999999999,-6.773892581727225,-4.241815118537217,-4.246079394391787,-4.241815118537217,-4.246079394391787,none,3,4
1391887,BG00000413,0.0,0.0,24.1515821649,18.1258748527,230.34884848,0.00136594268472,completed,20160606,0.07045333333333333,540.0,12.180777248869525,24.151661114602536,17.85923064983193,235.84454820701444,-7.206016635171428,-3.2671259261005208,-3.065232526581481,-3.0641528790001487,-3.065232526581481,-3.0641528790001487,none,4,3
1391888,BG00000414,0.0,0.0,23.8996492554,28.02712742,78.5396711549,0.000231331050601,completed,20160606,0.1661213888888889,1045.0,7.318875366717829,23.905023483567316,24.34374865772818,87.50677674362503,-7.210677016464985,-3.711681414434088,-3.595284114406486,-3.6044825223539685,-3.595284114406486,-3.6044825223539685,none,4,3
1391889,BG00000415,0.0,0.0,16.0079046365,2.8896270691,0.297711772303,0.00622398609294,completed,20160606,0.0026391666666666664,1.0,0.007045235382510227,16.0079046365,2.8896270690999994,0.29771177230299717,-98.99999999999999,-98.99999999999999,-4.912212629466213,-4.918866711700305,-4.912212629466213,-4.918866711700305,none,1,1
1391890,BG00000416,0.0,0.0,40.4839861178,11.5611545523,3.31509959959,0.027166566325,completed,20160606,2.7918791666666665,16308.0,27.475566441248066,40.854646815477565,7.834479272034922,6.636831568064665,-6.855462710993503,-3.687115194452663,-4.20183435553999,-4.205046493852736,-4.20183435553999,-4.205046493852736,none,4,3
1391891,BG00000417,0.0,0.0,24.8760597359,8.52802756409,0.527723303733,0.000484860738654,completed,20160606,0.0032575,1.0,0.00047084559474857765,24.8760597359,8.52802756409,0.5277233037329959,-98.99999999999999,-98.99999999999999,-3.8448274608013593,-3.8427883741071573,-3.8448274608013593,-3.8427883741071573,none,1,1
1391892,BG00000418,0.0,0.0,32.581810272,26.3631871106,4.78213962753,0.00207307319463,completed,20160606,10.68979611111111,99999.0,8.007080320158533,32.66198984250859,20.94051943308209,6.711261534494685,-98.99999999999999,-5.214178472690673,-5.3063424067310025,-5.299277996212012,-5.3063424067310025,-5.299277996212012,none,3,4
1391893,BG00000419,0.0,0.0,14.1444488596,15.699126346,0.519742857601,0.010513183982,completed,20160606,0.002501111111111111,1.0,0.0001024026718791062,14.1444488596,15.699126346,0.5197428576009977,-98.99999999999999,-98.99999999999999,-3.5650309805382316,-3.5656736279148364,-3.5650309805382316,-3.5656736279148364,none,1,1
1391894,BG00000420,0.0,0.0,40.7000740611,22.7290064683,0.12006850164,0.00160673611912,completed,20160606,0.0029,1.0,4.0602134863551155e-05,40.7000740611,22.7290064683,0.12006850163999978,-98.99999999999999,-98.99999999999999,-3.300835035246563,-3.304986952229373,-3.300835035246563,-3.304986952229373,none,1,1
1391895,BG00000421,0.0,0.0,41.9823229169,15.8032641732,218.392035026,0.000298402500507,completed,20160606,0.05357777777777778,502.0,14.492678917893087,41.98235959203134,15.751751321810067,220.07143149538965,-6.966087823978597,-3.3234144387307536,-3.0305365966942133,-3.0287331376424955,-3.0305365966942133,-3.0287331376424955,none,4,3
1391896,BG00000422,0.0,0.0,47.1808139,23.4756287443,60.3805901582,0.000752506496992,completed,20160606,0.16940694444444443,979.0,8.868911343196386,47.192335622364574,20.421165437857127,81.78501847041487,-6.9152015950508785,-3.6526027732249076,-3.5046958984865304,-3.5103156730099534,-3.5046958984865304,-3.5103156730099534,none,4,3
1391897,BG00000423,0.0,0.0,26.8665077627,18.4270323237,17.345671244,0.00334987840112,completed,20160606,0.39535472222222223,2064.0,12.048951010683865,26.8928823567821,14.986100906549376,24.395175111058226,-7.155334465212884,-3.825659470127258,-4.009659265554121,-4.008178992883774,-4.009659265554121,-4.008178992883774,none,4,3
1391898,BG00000424,0.0,0.0,22.6897396041,13.0639721696,0.460406770479,0.00018814276735,completed,20160606,0.003532222222222222,1.0,0.0001621107756062536,22.6897396041,13.0639721696,0.4604067704789985,-98.99999999999999,-98.99999999999999,-3.5469783157246537,-3.5485611006416455,-3.5469783157246537,-3.5485611006416455,none,1,1
1391899,BG00000425,0.0,0.0,4.27433123417,11.6540157423,9.47482645683,0.000915649359248,completed,20160606,4.0585474999999995,17401.0,23.791752497177914,4.277479192892685,8.466959447113593,4.294823814755567,-7.844005886234064,-3.4431196723336264,-4.55163388493075,-4.559310391782969,-4.55163388493075,-4.559310391782969,none,-3,4
1391900,BG00000426,0.0,0.0,29.4884615406,19.3269352085,7.45588815448,0.0275300853276,completed,20160606,2.2668580555555553,11191.0,11.956512435571536,29.534858853716855,14.824889834250728,10.026146050246238,-7.040320380405384,-3.9849728357943763,-4.33140104187522,-4.334186764796658,-4.33140104187522,-4.334186764796658,none,4,3
1391901,BG00000427,0.0,0.0,8.00949194823,16.2247888975,7.52688699171,0.00403357791214,completed,20160606,10.892439722222221,99999.0,14.457415984116157,8.025986531905126,12.060308225277117,5.889195646249229,-98.99999999999999,-5.545881588691338,-5.01113306997759,-5.010408515191181,-5.01113306997759,-5.010408515191181,none,3,4
1391902,BG00000428,0.0,0.0,36.3315685022,7.21429814761,5.22698641094,0.00803085848518,completed,20160606,10.484760277777777,99999.0,61.074062485177855,36.62416503981395,4.907586706750622,13.34549826052803,-98.99999999999999,-6.45309051399394,-4.50239887434543,-4.504405645220623,-4.50239887434543,-4.504405645220623,none,3,4
1391903,BG00000429,0.0,0.0,9.90539033616,17.6997801133,3.38795552178,0.00348735777017,completed,20160606,10.578245833333334,99999.0,12.869522562682938,9.946210975640348,13.176264862097783,3.156011785600167,-98.99999999999999,-5.432615411585674,-5.064955610103026,-5.066355201667867,-5.064955610103026,-5.066355201667867,none,3,4
1391904,BG00000430,0.0,0.0,30.9444578487,2.71726840652,158.529152338,0.00834834033408,error,20160606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,re-run,0,0
1391905,BG00000431,0.0,0.0,37.6125209341,22.0625995828,40.2367739674,0.00707412069533,completed,20160606,0.40354111111111113,2539.0,9.733405008003965,37.63744496822978,17.819749086760446,57.17320093712805,-6.98229887080714,-4.05026152449185,-4.169336854424102,-4.175257101283491,-4.169336854424102,-4.175257101283491,none,4,3
1391906,BG00000432,0.0,0.0,41.9984883315,29.1524508821,39.8257492299,0.00309791818432,completed,20160606,0.4406263888888889,2546.0,7.130125798540336,42.01890664405814,24.290520309596253,52.75120399416795,-6.931342813440371,-4.10147940964139,-4.3057393385326215,-4.3097373701707955,-4.3057393385326215,-4.3097373701707955,none,4,3
1391907,BG00000433,0.0,0.0,45.7718153134,29.2002185188,2.12402556558,0.00634081186083,completed,20160606,8.922309444444444,99999.0,7.283925711850623,46.011278224015655,20.550951771545385,3.226271877866176,-98.99999999999999,-4.872924266447498,-5.834410568927484,-5.832109552254637,-5.834410568927484,-5.832109552254637,none,3,4
1391908,BG00000434,0.0,0.0,20.9431667228,16.4283711933,51.090921539,0.0132048192528,completed,20160606,0.3731263888888889,1992.0,14.566069303351936,20.96223721813596,13.012757143229573,72.89584029212759,-7.255988084959145,-3.8954664466195643,-3.6860568201959043,-3.6943805247863186,-3.6860568201959043,-3.6943805247863186,none,4,3
1391909,BG00000435,0.0,0.0,45.8804562588,18.9745716796,516.060376433,0.000641187745449,completed,20160606,0.08571638888888888,669.0,11.421184982677717,45.8805889860135,18.143768038841507,572.7288639380525,-6.927464369381805,-2.7530249831055063,-2.5474506039853537,-2.5514874075669307,-2.5474506039853537,-2.5514874075669307,none,4,3
1391910,BG00000436,0.0,0.0,8.3891655917,8.55580312955,153.481960665,0.000754377743225,completed,20160606,0.07521916666666667,617.0,39.351035934867795,8.389186888554484,8.022163576002065,164.01740332833,-7.665352625668601,-2.995266182172496,-3.099809601335713,-3.100563344884525,-3.099809601335713,-3.100563344884525,none,4,3
1391911,BG00000437,0.0,0.0,38.6501853885,12.8799226015,251.181126003,0.0135935333961,completed,20160606,0.22147027777777778,1499.0,21.28450370288825,38.65449270237298,10.50753591372611,414.2634489672567,-6.999564159951258,-3.060515091967004,-2.704198126821143,-2.7134437908590927,-2.704198126821143,-2.7134437908590927,none,4,3
1391912,BG00000438,0.0,0.0,12.3214046703,10.9228848098,8.80368138477,0.000140806452081,completed,20160606,1.1277694444444444,4924.0,25.96509258785234,12.332479292946687,8.017463994452564,14.304260122388927,-7.398642638725606,-4.319600203985102,-3.547719796636004,-3.557392646841288,-3.547719796636004,-3.557392646841288,none,5,5
1391913,BG00000439,0.0,0.0,24.1078833346,8.92273228201,27.2361277712,0.00673523893545,completed,20160606,0.14095305555555554,1002.0,39.276005881910606,24.11920991562592,7.524607317882947,41.24154656173382,-7.205633401625011,-3.249236080539457,-3.375091925287216,-3.373750890291411,-3.375091925287216,-3.373750890291411,none,4,3
1391914,BG00000440,0.0,0.0,10.5299720545,18.8146996585,2.28892611496,0.00131978459826,completed,20160606,8.368801944444446,99999.0,11.86918815545236,10.584242884914701,14.291714317196119,2.1157227128700367,-98.99999999999999,-5.632791052159738,-4.510032553052245,-4.513830282698304,-4.510032553052245,-4.513830282698304,none,3,4
1391915,BG00000441,0.0,0.0,30.4194526558,21.3610247628,521.418409649,0.00667302870057,completed,20160606,8.862193055555554,99999.0,10.16533017889367,30.424424618648285,16.525734461120685,749.7967383951794,-98.99999999999999,-5.205622212899753,-6.165426130067847,-6.162569354828455,-6.165426130067847,-6.162569354828455,none,3,4
1391916,BG00000442,0.0,0.0,44.1144864834,25.0196089078,70.037779458,0.0105342602474,completed,20160606,0.7233227777777778,5127.0,8.47804638596798,44.13641326714778,20.17598873160885,99.32298076745528,-6.885539689916119,-3.8685805882771676,-4.055522828088491,-4.064033104544947,-4.055522828088491,-4.064033104544947,none,4,3
1391917,BG00000443,0.0,0.0,12.9841692232,16.8968057365,89.5743505507,0.00625229087881,completed,20160606,0.2967136111111111,1592.0,13.689531558761361,12.988790796610324,13.778586538500974,100.76399746083307,-7.474321931295668,-3.773343040266523,-3.48025824266273,-3.484725517466494,-3.48025824266273,-3.484725517466494,none,4,3
1391918,BG00000444,0.0,0.0,49.1548080154,15.8957966168,1.67166606073,0.000838243108741,completed,20160606,4.253443333333333,33463.0,15.172909188477147,49.593431077936174,11.835943890677507,3.3622024429054216,-6.786291024291857,-3.8147808419977887,-4.325883940590556,-4.330016458302903,-4.325883940590556,-4.330016458302903,none,4,3
1391919,BG00000445,0.0,0.0,1.75702126317,12.8278042584,59.4307756176,0.00292675890724,completed,20160606,11.900918888888889,99999.0,20.66448375772815,1.7570635334202387,9.449842468154664,0.9463140397419825,-98.99999999999999,-5.890979278927664,-4.649270439352491,-4.653063736454445,-4.649270439352491,-4.653063736454445,none,3,4
1391920,BG00000446,0.0,0.0,37.6502052544,24.5207027876,1.81270334879,0.000103702549598,completed,20160606,5.443867777777778,38088.0,8.836544084221234,37.84193811975232,18.993669781199785,2.958771314563354,-6.882209256934608,-3.445483605338541,-4.466877587218171,-4.472561221191017,-4.466877587218171,-4.472561221191017,none,4,3
1391921,BG00000447,0.0,0.0,31.8153204164,26.9286753965,89.1710094292,0.0240446747672,error,20160606,4.594150833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,debug1: do_kap_for_cell,0,0
1391922,BG00000448,0.0,0.0,43.2167588138,21.419621998,2.81314290268,0.000231266562469,completed,20160606,2.4875772222222223,16075.0,10.253046532753451,43.37693297513412,16.817027645371226,4.749921982200238,-6.8500635561958605,-3.801857656020771,-4.415448180202859,-4.4157712299551655,-4.415448180202859,-4.4157712299551655,none,4,3
1391923,BG00000449,0.0,0.0,32.2186299193,22.2914539409,5.38621758694,0.00388817262052,completed,20160606,11.552458333333334,99999.0,9.616550895223838,32.30555843997174,17.209065704824145,8.397377338124889,-98.99999999999999,-5.208126336496156,-5.671302564850027,-5.668163743703132,-5.671302564850027,-5.668163743703132,none,3,4
1391924,BG00000450,0.0,0.0,26.3713283337,22.6254649629,310.908696482,0.000239491671204,completed,20160606,0.05948222222222223,511.0,9.20242552844775,26.371372226532486,22.519490137417506,312.8215732974677,-7.168032575543074,-3.3007677247694227,-3.033621000966644,-3.034937383471595,-3.033621000966644,-3.034937383471595,none,4,3
1391925,BG00000451,0.0,0.0,30.2338175366,11.6838673493,238.175439285,0.000219201259576,completed,20160606,0.06449277777777779,555.0,22.748098384864754,30.233870677318407,11.493512185664473,247.69478027923955,-7.108675047007549,-3.231573894278053,-3.028452718041636,-3.0265201109028497,-3.028452718041636,-3.0265201109028497,none,4,3
1391926,BG00000452,0.0,0.0,26.8911806087,27.1268069162,971.692546776,0.0216026734858,completed,20160606,4.402037777777778,38767.0,7.834070750411985,26.893134548665643,21.017576560518016,1263.1939234242886,-98.99999999999999,-4.731969868670449,-4.703717541341475,-4.718399998958204,-4.703717541341475,-4.718399998958204,none,-2,-1
1391927,BG00000453,0.0,0.0,20.3832997353,11.6138835485,45.6659099669,0.00146226675706,completed,20160606,0.08231111111111111,557.0,23.438759828496316,20.383370292729126,10.950036123927498,51.52768118160562,-7.27966980868742,-2.9068447472570793,-3.1554592796870375,-3.156928882379052,-3.1554592796870375,-3.156928882379052,none,4,3
1391928,BG00000454,0.0,0.0,1.93508062062,25.6307024077,11.6943391827,0.0010553536392,completed,20160606,0.15007944444444443,962.0,7.7600105207829255,1.9352110471512485,24.386635806268156,2.2474867307250745,-8.302291268321133,0.7429614934934317,-1.4469887107335273,-1.345568981240875,-1.4469887107335273,-1.345568981240875,none,-3,2
1391929,BG00000455,0.0,0.0,2.22489756592,24.1413257585,6.70188794871,0.00158909115408,completed,20160606,0.17018944444444445,978.0,8.124850857225992,2.2250870560332605,22.92392359827864,1.6845036930166881,-8.241577134150726,0.8063617898707953,-4.810400056681832,-4.669432059626886,-4.810400056681832,-4.669432059626886,none,-3,2
1391930,BG00000456,0.0,0.0,26.2753927472,25.9637657025,122.307874033,0.00989229823812,completed,20160606,11.29899611111111,40169.0,8.139127784418625,26.287258234349952,20.445522681520643,161.4122809543501,-26.51033340482328,-4.832356843855656,-4.554706444131782,-4.560227937825405,-4.554706444131782,-4.560227937825405,none,-2,-1
1391931,BG00000457,0.0,0.0,39.6509281134,26.4618335293,2.21604866933,0.0206076165844,completed,20160606,9.022113611111111,99999.0,8.144462050397337,39.96027254018796,16.416788852572353,3.8057708896684965,-73.76242006186531,-5.0160640478628,-3.9798753058445007,-3.9943223461305,-3.9798753058445007,-3.9943223461305,none,3,4
1391932,BG00000458,0.0,0.0,29.6768874195,29.095235464,94.7870874724,0.000428601795608,completed,20160606,0.19812416666666666,1142.0,7.0672019014982705,29.685659247875982,25.010970761258047,113.80106750983211,-7.1165246636054516,-3.7745696281003998,-3.6338277063769793,-3.639161099880346,-3.6338277063769793,-3.639161099880346,none,4,3
1391933,BG00000459,0.0,0.0,9.03122017573,8.01810557617,40.2664156149,0.00156770205883,completed,20160606,0.11861555555555556,748.0,45.11365371078862,9.031267390586882,6.99349356114357,48.87712940680303,-7.633176201558271,-3.077134745247731,-3.2823037703533355,-3.2838600944052407,-3.2823037703533355,-3.2838600944052407,none,4,3
1391934,BG00000460,0.0,0.0,40.3057352946,27.2813698662,24.5579520167,0.000250236332574,completed,20160606,0.24151,1349.0,7.523609787275183,40.32624776425286,23.289083770885334,32.74070853947093,-6.983414855644951,-3.8159779876538265,-3.9457596911235058,-3.9457374378809265,-3.9457596911235058,-3.9457374378809265,none,4,3
1391935,BG00000461,0.0,0.0,47.6805826865,15.7053228059,308.708658334,0.025385251346,completed,20160606,6.1910363888888895,31814.0,16.01162771044346,47.70709772725792,11.466412693210687,585.0826226996907,-98.99999999999999,-5.117546725437227,-4.464244305528977,-4.467561182947871,-4.464244305528977,-4.467561182947871,none,-2,-1
1391936,BG00000462,0.0,0.0,46.4918595035,19.4361431694,768.505243108,0.000185620327173,error,20160606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*** JOB 1391936 ON node112 CANCE,0,0
1391937,BG00000463,0.0,0.0,3.23977457474,18.0683288131,300.019778419,0.000665645315587,completed,20160606,0.07040222222222223,570.0,12.163035990147621,3.239781020790738,17.772428250515237,248.02007648287392,-8.0785733207681,-2.9099574870023264,-2.9283407395888945,-2.9315670786580896,-2.9283407395888945,-2.9315670786580896,none,4,3
1391938,BG00000464,0.0,0.0,25.0908672019,16.1891067201,390.508889046,0.0123742108582,completed,20160606,5.858517222222222,26992.0,14.870240485544489,25.098269143524295,12.114460868140565,651.4420521489859,-98.99999999999999,-5.31910669016921,-4.699742407269659,-4.7153134313778935,-4.699742407269659,-4.7153134313778935,none,-2,-1
1391939,BG00000465,0.0,0.0,7.95316993923,14.9177161048,0.781915638151,0.00654574200484,completed,20160606,0.05869138888888889,49.0,8.506681610476574e-13,7.953169939230016,14.917715867283475,0.7819156216858464,-7.687493962446979,-0.5540653010351756,-2.094333339704961,-2.0829321239127534,-2.094333339704961,-2.0829321239127534,none,1,1
1391940,BG00000466,0.0,0.0,44.3400871201,29.7799474973,5.41574867022,0.000168828593671,completed,20160606,1.7035047222222222,9279.0,7.258253714619411,44.44766629643201,24.18148816205814,7.950976917146339,-6.834985836091369,-4.01539455959159,-4.502732287756745,-4.504553383411711,-4.502732287756745,-4.504553383411711,none,4,3
1391941,BG00000467,0.0,0.0,14.0023219202,9.40464220532,23.8826701289,0.0125435263294,completed,20160606,0.27779333333333334,1493.0,37.22496127784614,14.022509008347814,7.3242737050771805,38.23266821141729,-7.437559694762331,-3.5899011874357947,-3.5583967706907234,-3.564032842027778,-3.5583967706907234,-3.564032842027778,none,4,3
1391942,BG00000468,0.0,0.0,31.5078981492,7.40707293403,22.1176280768,0.000359533590409,completed,20160606,1.3352672222222222,3754.0,51.880553562715995,31.51055308105855,5.31958154015372,54.146476797352165,-6.994327498944674,-4.352563045052666,-3.40657862773946,-3.43619188580384,-3.40657862773946,-3.43619188580384,none,4,3
1391943,BG00000469,0.0,0.0,13.4956085954,18.0492473243,751.354971265,0.0244317934372,completed,20160606,7.054776111111111,37017.0,13.019197988993538,13.498739046797121,13.432213581423426,928.4540521438686,-98.99999999999999,-4.997079431505224,-4.41090865991949,-4.415599689492116,-4.41090865991949,-4.415599689492116,none,-2,-1
1391944,BG00000470,0.0,0.0,11.7578373474,8.51096015952,71.1389331165,0.000362187627302,completed,20160606,0.08408388888888889,594.0,39.33316045202063,11.75787403106648,7.982478066179621,79.43331824940385,-7.51881398868864,-3.1164867070968407,-3.180180145032506,-3.183454191002669,-3.180180145032506,-3.183454191002669,none,4,3
1391945,BG00000471,0.0,0.0,45.7421269555,14.8437142931,2.95869570263,0.000796473762156,completed,20160606,2.6382205555555553,18418.0,16.533021169457168,45.93719624563396,11.248297639620555,5.814601648061632,-6.837246619986287,-3.9911033750239793,-4.348881383910563,-4.3495179847992365,-4.348881383910563,-4.3495179847992365,none,4,3
1391946,BG00000472,0.0,0.0,21.1591832101,17.7644979288,290.663663106,0.00196193115646,completed,20160606,0.07937916666666667,568.0,12.553656058683401,21.1592740353443,17.3135720428757,301.3485683866178,-7.2633561301421325,-3.1823061619103954,-3.014244726109957,-3.0156453279497746,-3.014244726109957,-3.0156453279497746,none,4,3
1391947,BG00000473,0.0,0.0,18.9722146175,12.8897152914,2.97236488152,0.00140584658178,completed,20160606,4.140625,31734.0,20.519853627757062,19.0690256292049,9.404322411368405,5.396973549937814,-7.190181613844823,-3.946310850063496,-4.226820605726966,-4.229078238361052,-4.226820605726966,-4.229078238361052,none,4,3
1391948,BG00000474,0.0,0.0,36.7732782147,2.78501963201,219.176026318,0.000309263179471,error,20160606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*** JOB 1391948 ON node117 CANCE,0,0
1391949,BG00000475,0.0,0.0,12.5448360309,27.9927220552,6.28190775778,0.000980025154487,completed,20160606,7.558002777777777,64847.0,7.718150981776062,12.565296703198221,22.260547192801265,4.86234584236598,-7.364289885391816,-3.876123447330372,-4.475005967819781,-4.47897650828751,-4.475005967819781,-4.47897650828751,none,4,3
1391950,BG00000476,0.0,0.0,5.50341965234,11.8608799015,0.135137188472,0.00132564548136,completed,20160606,0.004038055555555556,1.0,0.00020639906658111062,5.503419652340001,11.8608799015,0.13513718847199868,-98.99999999999999,-98.99999999999999,-3.6430719234346682,-3.6462224008540765,-3.6430719234346682,-3.6462224008540765,none,1,1
1391951,BG00000477,0.0,0.0,38.4369385219,18.062750194,0.270993246699,0.000462400239736,completed,20160606,0.0039225,1.0,7.211744146332702e-05,38.4369385219,18.062750194,0.27099324669899805,-98.99999999999999,-98.99999999999999,-3.386553801564275,-3.383017998671371,-3.386553801564275,-3.383017998671371,none,1,1
1391952,BG00000478,0.0,0.0,1.28366404544,28.7129814403,9.93581412008,0.000592630554992,completed,20160606,0.11350361111111111,724.0,6.8526903184546635,1.2837473012084966,28.137401969446543,2.88243182846409,-8.48062280773661,0.35843826936039114,-1.2041774577401363,-1.2084014775355059,-1.2041774577401363,-1.2084014775355059,none,-3,2
1391953,BG00000479,0.0,0.0,12.6940899828,28.1246984494,631.212918429,0.0134357947921,error,20160606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,*** JOB 1391953 ON node119 CANCE,0,0
1391954,BG00000480,0.0,0.0,43.0349593907,14.0627844306,13.8015599696,0.000280508301135,completed,20160606,0.21959194444444446,1191.0,17.124297147259433,43.045174943257315,11.977207771072713,20.721691853614246,-6.955231062157738,-3.1872309167468007,-3.637097204963141,-3.6375478845206395,-3.637097204963141,-3.6375478845206395,none,4,3
1391955,BG00000481,0.0,0.0,26.098762384,4.48104072309,96.6791578014,0.00367567150117,completed,20160606,3.064389722222222,10728.0,160.99793229047108,26.103327741397738,3.092956081664747,264.5470139782886,-7.8880386741883965,-7.8880386741883965,-3.8417954573497024,-3.8365164423081146,-3.8417954573497024,-3.8365164423081146,none,-3,4
1391956,BG00000482,0.0,0.0,11.1134406522,24.6916587398,0.29747874066,0.00611731632815,completed,20160606,0.0031950000000000004,1.0,3.300838947187179e-05,11.113440652200001,24.6916587398,0.2974787406599983,-98.99999999999999,-98.99999999999999,-3.3245638150545602,-3.3230359971700834,-3.3245638150545602,-3.3230359971700834,none,1,1
1391957,BG00000483,0.0,0.0,28.3210190746,23.1031317942,2.43634850962,0.00145576118659,completed,20160606,10.681773333333332,99999.0,9.338973212216931,28.452929072725585,18.00436695343885,3.4865884435439187,-98.99999999999999,-5.400512559007913,-4.825941892435511,-4.83014830968007,-4.825941892435511,-4.83014830968007,none,3,4
1391958,BG00000484,0.0,0.0,11.9218587877,5.78175058207,0.227985199352,0.00231730484033,completed,20160606,0.0033852777777777774,1.0,0.0012440894809329576,11.9218587877,5.78175058207,0.22798519935199954,-98.99999999999999,-98.99999999999999,-4.219589704054462,-4.220483617125147,-4.219589704054462,-4.220483617125147,none,1,1
1391959,BG00000485,0.0,0.0,47.3556599605,18.7973548423,0.380745852842,0.000766744431316,completed,20160606,0.004208611111111111,1.0,6.527669392371965e-05,47.355659960500006,18.7973548423,0.38074585284199836,-98.99999999999999,-98.99999999999999,-3.3720147313870115,-3.3730668159828547,-3.3720147313870115,-3.3730668159828547,none,1,1
1391960,BG00000486,0.0,0.0,10.0425841242,13.9238832762,9.11771647746,0.00242268210999,completed,20160606,4.4830161111111115,36587.0,18.344289892582193,10.057402194724864,10.439773949750322,10.651616305993324,-7.497397728235479,-4.102842063115019,-4.534587509336908,-4.537591064628442,-4.534587509336908,-4.537591064628442,none,4,3
1391961,BG00000487,0.0,0.0,45.5764098332,7.05731757174,16.1823734201,0.0245909105706,completed,20160606,10.642426944444445,99999.0,73.8315523336524,45.795873884200375,4.580308681864631,48.836406614948636,-98.99999999999999,-6.185123914672625,-5.189740190920816,-5.194287998500353,-5.189740190920816,-5.194287998500353,none,3,4
1391962,BG00000488,0.0,0.0,2.82487938939,22.1828044486,0.280307232906,0.000918805469675,completed,20160606,0.0043480555555555555,1.0,4.314782147872403e-05,2.82487938939,22.1828044486,0.2803072329059994,-98.99999999999999,-98.99999999999999,-3.298033796761625,-3.3021614223983278,-3.298033796761625,-3.3021614223983278,none,1,1
